path,module,exists,size,title,charset_meta,h1_count,suspicious,broken_internal_links,notes
school_management/portal/my_courses.html,school_management,1,2980,我的課程 - 學員入口,UTF-8,0,,0,NO_H1
school_management/portal/my_grades.html,school_management,1,3466,我的成績 - 學員入口,UTF-8,0,,0,NO_H1
school_management/portal/my_payments.html,school_management,1,3756,我的繳費 - 學員入口,UTF-8,0,,0,NO_H1
school_management/portal/usage.html,school_management,1,8911,功能與使用說明 - 學校管理系統,UTF-8,1,,0,
school_management/sidebar.html,school_management,1,5604,學校管理側邊欄,UTF-8,0,,0,
school_management/student_class_unified.html,school_management,1,20264,學生分班管理 - Student-Class（真實資料）,UTF-8,1,,0,
school_management/student_course_unified.html,school_management,1,24539,學生選課管理 - Student-Course（真實資料）,UTF-8,1,,0,
school_management/teacher_course_unified.html,school_management,1,25800,教師授課管理 - Teacher-Course（真實資料）,UTF-8,1,,0,
school_management/unified_management.html,school_management,1,2653,統一管理 - 單頁多 Tab,UTF-8,0,,0,NO_H1
search/dashboard.html,search,1,8460,全局搜索 - 仪表板,UTF-8,1,,6,BROKEN_LINKS
search/index.html,search,1,2192,全局搜索 - Bible100,UTF-8,0,,4,NO_H1;BROKEN_LINKS
search/sidebar.html,search,1,7364,全局搜索侧边栏,UTF-8,0,,9,BROKEN_LINKS
smart_ministry/_landing/ai_smart_ministry.html,smart_ministry,1,11325,AI智慧事奉 - 教導課程與路線圖,UTF-8,1,,0,
smart_ministry/_landing/ai_smart_ministry_infographic.html,smart_ministry,1,8589,AI智慧事奉 — 資訊圖（流程與支援體系）,UTF-8,1,,0,
smart_ministry/_landing/ai_tools.html,smart_ministry,1,2791,AI工具导览 - Smart Ministry,UTF-8,1,,0,
smart_ministry/_landing/talent_management.html,smart_ministry,1,2897,人才管理导览 - Smart Ministry,UTF-8,1,,0,
smart_ministry/ai_analytics_dashboard.html,smart_ministry,1,19022,AI 分析仪表板 - 智慧事奉,UTF-8,1,,0,
smart_ministry/ai_growth_tracker.html,smart_ministry,1,50395,智慧事奉 - AI成长追踪系统,UTF-8,2,,0,MULTI_H1
smart_ministry/ai_matching.html,smart_ministry,1,4348,AI智能配对 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/ai_pairing_landing.html,smart_ministry,1,9057,AI智能配对 - 理念與使用說明,UTF-8,1,,0,
smart_ministry/ai_performance_analyzer.html,smart_ministry,1,56253,智慧事奉 - AI事奉表现分析器,UTF-8,2,,0,MULTI_H1
smart_ministry/ai_smart_ministry_overview.html,smart_ministry,1,3475,AI智慧事奉 - 總覽 · AI Smart Ministry Overview,UTF-8,1,,0,
smart_ministry/ai_team_optimizer.html,smart_ministry,1,51458,智慧事奉 - AI团队协作优化器,UTF-8,1,,0,
smart_ministry/assessment.html,smart_ministry,1,21789,属灵恩赐测试 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/dashboard.html,smart_ministry,1,16674,智慧事奉中心 - 仪表板 · Dashboard,UTF-8,1,,0,
smart_ministry/data_collection.html,smart_ministry,1,12040,資料收集 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/index.html,smart_ministry,1,15509,智慧事奉中心 - Smart Ministry Center,UTF-8,0,,0,NO_H1
smart_ministry/landing.html,smart_ministry,1,28816,🤖 AI 智慧事奉路線圖 · AI Smart Ministry Journey,UTF-8,1,,0,
smart_ministry/matching.html,smart_ministry,1,15851,AI智能配对 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/mbti_test.html,smart_ministry,1,22697,MBTI 性格測驗 - 智慧事奉中心,UTF-8,1,test,0,
smart_ministry/module_connections.html,smart_ministry,1,5503,模块连接 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/questionnaire_system.html,smart_ministry,1,59802,智慧事奉 - 问卷系统,UTF-8,2,,0,MULTI_H1
smart_ministry/registration.html,smart_ministry,1,11407,信徒注册 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/sidebar.html,smart_ministry,1,12666,智慧事奉中心 - 侧边栏,UTF-8,0,,0,
smart_ministry/skills_expertise.html,smart_ministry,1,19169,技能專長 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/talent_acquisition.html,smart_ministry,1,6639,人才吸纳中心 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/talent_ministry_matching.html,smart_ministry,1,22476,人才事工配对 - Smart Ministry,UTF-8,1,,0,
smart_ministry/talent_skill_unified.html,smart_ministry,1,37725,人才技能管理 - Smart Ministry,UTF-8,1,,0,
smart_ministry/talent_tracking.html,smart_ministry,1,16895,人才發展追踪 - 智慧事奉中心,UTF-8,1,,0,
smart_ministry/test01_disc_test_grok.html,smart_ministry,1,16343,DISC 行為風格測驗 - 智慧事奉中心,UTF-8,1,test|grok,0,
smart_ministry/test02_shape_test_grok.html,smart_ministry,1,21093,SHAPE 事奉發現評估 - 智慧事奉中心,UTF-8,1,test|grok,0,
smart_ministry/test03_matching_mbti_grok.html,smart_ministry,1,8275,事奉配對建議 - 智慧事奉中心,UTF-8,1,test|grok,0,
smart_ministry/test04_spiritual_gifts_grok.html,smart_ministry,1,16136,屬靈恩賜調查 - 智慧事奉中心,UTF-8,1,test|grok,0,
smart_ministry/tests/auto_test.html,smart_ministry,1,4759,智慧事奉 - 自動測試,UTF-8,1,test|tests_dir,0,
smart_ministry/why_serve.html,smart_ministry,1,2993,為什麼教會要問恩賜與技能？ · Why gifts &amp; skills?,UTF-8,1,,0,
test/toc-test.html,test,1,873,TOC test,utf-8,1,test|tests_dir,0,
tests/global-tools-test.html,tests,1,1163,Global tools 自動測試,UTF-8,0,test|tests_dir,0,NO_H1
tests/toc-test.html,tests,1,1182,TOC 自動測試頁,UTF-8,1,test|tests_dir,0,
toc/index.html,toc,1,10563,Bible100 智能目錄系統,UTF-8,1,,0,
tools/html_editor.html,tools,1,11672,HTML 所見即所得編輯器 — Bible100 全站工具,UTF-8,1,,0,
tools/tools-dashboard.html,tools,1,3306,教會現資訊 - 工具總覽 Dashboard（全站功能總入口）,UTF-8,0,,0,NO_H1
tools/tools-overview-sidebar.html,tools,1,4679,工具 ▾ 總覽 - 側欄,UTF-8,0,,0,
training/training_overview.html,training,1,2044,培訓教材總覽 - training,UTF-8,1,,0,
translation_system/templates/sidebar_template.html,translation_system,1,2,,,0,temp,0,EMPTY_TITLE
translation_system/ui/admin_panel.html,translation_system,1,1,,,0,,0,EMPTY_TITLE;NO_H1
translation_system/ui/user_guide.html,translation_system,1,2,,,0,,0,EMPTY_TITLE;NO_H1
v2/index.html,v2,1,11257,Bible 100 v2.0 - 升級正式首頁 (Draft),UTF-8,0,,0,NO_H1
visitation/index.html,visitation,1,6930,探访关怀管理系统 - 独立站,UTF-8,1,,0,
visitation/visitation.html,visitation,1,45747,探访关怀管理系统 - 完整版,UTF-8,1,,0,
學校管理.html,學校管理.html,1,883,學校管理 · 即點即用,UTF-8,1,,0,
